"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
270,282.5,150,0.353270842292186,5.99682100857177
270,282.5,150.625,0.354968645386968,6.08479549298273
270,282.5,151.25,0.356680806817376,6.17281607907388
270,282.5,151.875,0.358407701913148,6.26088942031003
270,282.5,152.5,0.36014971539938,6.34902219900045
270,282.5,153.125,0.361907241622248,6.43722112922525
270,282.5,153.75,0.363680684786352,6.52549295979358
270,282.5,154.375,0.365470459203963,6.61384447723621
270,282.5,155,0.367276989556461,6.7022825088356
270,282.5,155.625,0.369100711168256,6.79081392569611
270,282.5,156.25,0.370942070293709,6.8794456458576
270,282.5,156.875,0.372801524417243,6.96818463745542
270,282.5,157.5,0.374679542567282,7.05703792192974
270,282.5,158.125,0.37657660564421,7.14601257728769
270,282.5,158.75,0.378493206763079,7.23511574142162
270,282.5,159.375,0.380429851611341,7.32435461548654
270,282.5,160,0.382387058822285,7.4137364673408
270,282.5,160.625,0.384365360364693,7.50326863505309
270,282.5,161.25,0.38636530194924,7.59295853047986
270,282.5,161.875,0.3883874434524,7.68281364291677
270,282.5,162.5,0.390432359358412,7.77284154282835
270,282.5,163.125,0.392500639220051,7.8630498856597
270,282.5,163.75,0.394592888138911,7.95344641573487
270,282.5,164.375,0.3967097272661,8.0440389702459
270,282.5,165,0.398851794323931,8.13483548333741
270,282.5,165.625,0.401019744149813,8.22584399029126
270,282.5,166.25,0.403214249262906,8.31707263181636
270,282.5,166.875,0.405436000454846,8.4085296584486
270,282.5,167.5,0.407685707405251,8.50022343506625
270,282.5,168.125,0.409964099323363,8.59216244552633
270,282.5,168.75,0.412271925616775,8.68435529742776
270,282.5,169.375,0.414609956588539,8.77681072700706
270,282.5,170,0.416978984163887,8.86953760417312
270,282.5,170.625,0.419379822647904,8.96254493768719
270,282.5,171.25,0.421813309515599,9.05584188049514
270,282.5,171.875,0.42428030623582,9.1494377352188
270,282.5,172.5,0.426781699130586,9.24334195981396
270,282.5,173.125,0.429318400271561,9.33756417340252
270,282.5,173.75,0.431891348415339,9.43211416228693
270,282.5,174.375,0.434501509979419,9.52700188615535
270,282.5,175,0.437149880060879,9.62223748448614
270,282.5,175.625,0.439837483499705,9.71783128316113
270,282.5,176.25,0.442565375989066,9.81379380129699
270,282.5,176.875,0.445334645234776,9.91013575830503
270,282.5,177.5,0.448146412166417,10.0068680811898
270,282.5,178.125,0.451001832202641,10.1040019120976
270,282.5,178.75,0.453902096573474,10.2015486161268
270,282.5,179.375,0.456848433702437,10.2995197894112
270,282.5,180,0.459842110651526,10.3979272674905
270,282.5,180.625,0.462884434632375,10.4967831339803
270,282.5,181.25,0.465976754586898,10.5960997295564
270,282.5,181.875,0.469120462841192,10.6958896612667
270,282.5,182.5,0.472316996836373,10.7961658121891
270,282.5,183.125,0.47556784094058,10.8969413514484
270,282.5,183.75,0.478874528346339,10.9982297446119
270,282.5,184.375,0.482238643058019,11.1000447644808
270,282.5,185,0.485661821974039,11.2024005022956
270,282.5,185.625,0.489145757069254,11.3053113793785
270,282.5,186.25,0.492692197682731,11.4087921592292
270,282.5,186.875,0.496302952916982,11.5128579601018
270,282.5,187.5,0.499979894154687,11.6175242680814
270,282.5,188.125,0.503724957699586,11.7228069506891
270,282.5,188.75,0.507540147548485,11.8287222710381
270,282.5,189.375,0.511427538301907,11.9352869025716
270,282.5,190,0.515389278221215,12.0425179444098
270,282.5,190.625,0.519427592440781,12.1504329373366
270,282.5,191.25,0.523544786344125,12.2590498804603
270,282.5,191.875,0.527743249113631,12.3683872485804
270,282.5,192.5,0.53202545746418,12.4784640102994
270,282.5,193.125,0.536393979571407,12.5892996469155
