"Freq [GHz]","ang_deg(Z(1,1)) [] - ResFreq='280GHz' ResFreq2='285GHz'","mag(Z(1,1)) [] - ResFreq='330GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='320GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='310GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='300GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='290GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='280GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='270GHz' ResFreq2='322.5GHz'","mag(Z(1,1)) [] - ResFreq='330GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='320GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='310GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='300GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='290GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='280GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='270GHz' ResFreq2='300GHz'","mag(Z(1,1)) [] - ResFreq='330GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='320GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='310GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='300GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='290GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='280GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='270GHz' ResFreq2='282.5GHz'","mag(Z(1,1)) [] - ResFreq='290GHz' ResFreq2='285GHz'","mag(Z(1,1)) [] - ResFreq='285GHz' ResFreq2='285GHz'","mag(Z(1,1)) [] - ResFreq='280GHz' ResFreq2='285GHz'","mag(Z(1,1)) [] - ResFreq='275GHz' ResFreq2='285GHz'"
186.25,1.52673636549845,6.43843516122818,7.00151855748569,7.74575062449731,8.22184637294093,9.36279280298757,10.4440688812567,11.477724875308,6.49411923369179,7.24944668990482,7.94560991581397,8.22005868424877,9.0139159241228,10.3832913228337,11.2341710982462,6.65869760265968,7.33277661416439,7.80196921916382,8.38598314288247,9.02882478328458,10.3983811672348,11.4194257357429,9.1441853759082,9.65297393778489,10.4567888081619,10.9027767814055
186.875,1.52686171794309,6.5191290751043,7.08335906607544,7.82978187890808,8.30794970264464,9.45388676623909,10.5410628520718,11.5824587690332,6.57515078634747,7.33222106058821,8.03035388381349,8.30613130866622,9.10382910945572,10.4800308612494,11.3383543191869,6.74019181628481,7.41587322956392,7.88621705416899,8.4726384061544,9.11867060872365,10.4950631745546,11.523550452467,9.23456399111592,9.74586242063798,10.5536534687213,11.0029696433521
187.5,1.5269822467795,6.59985887766691,7.165282179477,7.91394780591555,8.39425724117319,9.54527102269935,10.638475920139,11.687805305404,6.65621354758068,7.41507148097122,8.11522986358769,8.39240740976341,9.19403807124469,10.5771904683006,11.4431642152049,6.8217186399704,7.49904439487632,7.97059793898106,8.55949460469466,9.20881305517099,10.5921654941345,11.6282780330546,9.32523448317844,9.83910303222569,10.6509373831642,11.1036674042309
188.125,1.52709800203215,6.68062846915497,7.2472924274071,7.99825371431335,8.48077551188598,9.63695379666335,10.7363192090417,11.7937806931503,6.73731140383366,7.49800240663266,8.20024315237149,8.47889351314558,9.28455116055685,10.6747813180547,11.5486173714967,6.90328198805668,7.58229454099153,8.05511721125363,8.64655820210011,9.29926051088084,10.6896993119124,11.7336244032325,9.41620510004005,9.93270537895187,10.7486517212086,11.2048833639434
188.75,1.52720902998041,6.76144177211867,7.32939437740366,8.08270496945315,8.56751112812918,9.72894345360605,10.8346040762819,11.9004015534441,6.81844826205429,7.58101832792396,8.28539910397792,8.56559623548784,9.37537687252081,10.7728148190431,11.6547308002829,6.98488579438377,7.66562813315965,8.13978026457533,8.73383575153714,9.39002150711082,10.787676045788,11.8396058873058,9.50748423199912,10.026679248261,10.8468078843095,11.3066311268944
189.375,1.52731537324525,6.84230273239641,7.41159263627995,8.16730699528552,8.65447079627945,9.82124850488249,10.933342121353,12.0076849352778,6.89962805063673,7.66412377135087,8.37070313081059,8.65252228757736,9.46652385114236,10.8713026223578,11.7615219568256,7.06653401326454,7.7490496723711,8.22459255048351,8.82133389874471,9.48110472294568,10.8861073537103,11.9462392230204,9.59908041645032,10.1210346147998,10.9454175137173,11.4089246129247
190,1.52741707086886,6.92321532012041,7.493891851614,8.25206527645092,8.74166131887204,9.91387761257655,11.0325451941057,12.1156483314888,6.98085472038876,7.74732330098695,8.45616070592534,8.73967847744085,9.55800089427339,10.9702566300425,11.8690087561257,7.14823062048275,7.83256369676779,8.30955958052719,8.90905938512058,9.57251899027398,10.9850051420571,12.0535415770444,9.6910023427771,10.2157816467873,11.0444924988297,11.5117780686685
190.625,1.5275141583874,7.00418353075075,7.57629671327389,8.3369853604226,8.82908959781653,10.0068395945042,11.1322254034212,12.2243096954642,7.06213224552529,7.83062151991952,8.54177736514267,8.82707171356015,9.6498169587407,11.0696890037923,11.9772095903343,7.22997961431626,7.91617478308603,8.39468692838071,8.99701905089378,9.66427329892383,11.0843815743193,12.1615305610973,9.78325885740077,10.3109307126031,11.1440449858464,11.6152060793554
191.25,1.52760666789723,7.08521138613742,7.6588119549795,8.42207285970303,8.91676263770338,10.1001434293779,11.2323951262054,12.3336874585592,7.14346462468773,7.91402307172852,8.6275587092126,8.91470900817943,9.74198116564109,11.1696121739748,12.0861433469152,7.3117850165851,7.99988754813175,8.47998023200997,9.08521983838659,9.7563768019644,11.1842490801056,12.2702242487626,9.87585896899259,10.4064923876024,11.2440873867441,11.7192235810782
191.875,1.52769462811477,7.16630293561024,7.74144235590168,8.50733345407564,9.00468754920493,10.1937982621388,11.3330670167183,12.4438005482665,7.22485588198909,7.9975326419991,8.71351040603379,9.00259748070738,9.83450280580976,11.2700388489892,12.1958294275977,7.39365087372438,8.08370665028879,8.56544519589282,9.17366879536951,9.84883882118022,11.2846203644796,12.3796411930165,9.9688118538558,10.5024774611683,11.3446323885835,11.8238458735504
192.5,1.52777806443022,7.24746225709667,7.82419274229961,8.59277289291377,9.0928715525744,10.2878134094638,11.4342540162554,12.5546684071758,7.30631006808477,8.08115495986898,8.79963819292867,9.09074436121831,9.92739134546952,11.3709820249768,12.3062877681605,7.47558125788197,8.16763679106118,8.65108759329558,9.26237307851277,9.94166885272556,11.385508417648,12.4898004445118,10.0621268614847,10.5988969440121,11.4456929631662,11.9290886333754
193.125,1.52785699895536,7.32869345826735,7.90706798919729,8.67839699754889,9.18132198124672,10.3821983654549,11.5359693631958,12.6663110127648,7.38783126126889,8.16489479961096,8.88594787897668,9.17915699405555,10.0206564320682,11.4724549959017,12.4175388590911,7.55758026804121,8.2516827166501,8.73691326860751,9.35133995693809,10.0348765729665,11.4869265250132,12.6007215706541,10.1558135203082,10.6957620757317,11.5472823770559,12.0349679278544
193.75,1.52793145056551,7.4100006777097,7.9900730221002,8.76421166369994,9.27004628554515,10.4769628075182,11.6382266034356,12.7787488980649,7.46942356859651,8.24875698225205,8.97244534740749,9.26784284154148,10.1143079003126,11.5744713640167,12.5296037671672,7.63965203116865,8.33584921956664,8.82292813973539,9.44057681587462,10.1284718445189,11.58888827761,12.7124246755137,10.2498815436257,10.7930843326409,11.6494142019814,12.1415002293588
194.375,1.52800143493595,7.49138808612966,8.07321281875319,8.85022286396618,9.35905203649783,10.572116602442,11.7410396012235,12.892003173248,7.5510911270317,8.33274637722993,9.05913655805651,9.3568094877983,10.2083557784065,11.6770450507338,12.6425041580081,7.72180070338721,8.42014114028129,8.90913820056016,9.5300911604231,10.2224647224899,11.691407582942,12.8249304206161,10.3443408357439,10.89087543588,11.7521023256406,12.2487024302942
195,1.5280669645727,7.57285988758195,8.15649241094093,8.93643665038579,9.44834692976868,10.66766981268,11.8444225504192,13.0060955481849,7.6328381046219,8.41686790408787,9.14602754988477,9.44606464268368,10.3028102945036,11.7801903079188,12.7562623196499,7.80403047117521,8.50456336891128,8.99554952345812,9.61989061943263,10.3168654609334,11.7944986762391,12.938260046658,10.4392014983223,10.9891473598221,11.8553609629226,12.3565918586881
195.625,1.52812804883805,7.65442032072916,8.23991688633184,9.0228591570624,9.53793878970704,10.7636327028511,11.9483899861921,13.1210483560251,7.71466870169876,8.50112653420929,9.23312444356554,9.53561614584615,10.3976818833815,11.8839217296284,12.8709011871992,7.88634555259125,8.58912084694678,9.0821682618886,9.70998294949426,10.4116845195261,11.898176132154,13.0524353961979,10.5344738369367,11.0879123407875,11.9592046675687,12.4651862944305
196.25,1.52818469397064,7.73607366013015,8.3234913903672,9.10949660286232,9.6278355735209,10.8600157464638,12.0529567971847,13.2368845778558,7.79658715210604,8.58552729259321,9.32043344414025,9.62547197090474,10.4929811933493,11.9882542643133,12.9864443686241,7.96875019852601,8.67381856901741,9.169000653051,9.80037603905627,10.5069325704773,12.0024548769205,13.1674789373745,10.6301683678716,11.1871828860804,12.0636483442939,12.5745039862006
196.875,1.52823690310043,7.81782421755824,8.4072211281966,9.19635529418487,9.71804537557868,10.9568296328747,12.1581382381599,13.3536278684967,7.87859772445479,8.67007525967177,9.407960843746,9.71564022975797,10.5887190933973,12.0932032275072,13.1029161717451,8.05124869398096,8.75866158470005,9.2560530206134,9.89107791266583,10.6026205056785,12.1073502009941,13.2834137887081,10.7262958251486,11.2869717833621,12.1687072613892,12.6845636691169
197.5,1.52828467625849,7.89967634334995,8.4911113666612,9.28344162780856,9.8085764318446,11.0540852744919,12.2639499431578,13.4713025834953,7.96070472340669,8.75477557317125,9.49571302441769,9.80612917702734,10.6849066806002,12.1987843150281,13.2203416324927,8.1338453593749,8.84365500036954,9.34333177751545,9.98209673534234,10.6987594441074,12.2128777722003,13.4002637450437,10.8228671678034,11.3872921103779,12.2743970638309,12.7953845831449
198.125,1.52832801038157,7.98163442778452,8.57516743632648,9.37076209381595,9.89943712445317,11.1517938142349,12.3704079391861,13.5899338073872,8.04291249098578,8.839633430018,9.58369646096702,9.89694721464075,10.7815552877843,12.3050136167141,13.338746544502,8.2165445518788,8.92880398109341,9.43084342884844,10.0734408170874,10.7953607394942,12.3190536494135,13.5180533046996,10.9198935874219,11.4881572450518,12.3807337869181,12.9069864923033
198.75,1.52836689931176,8.06370290249551,8.65939473356599,9.45832327860025,9.9906359864285,11.2499666332598,12.4775286604692,13.709547383293,8.1252254079195,8.9246540882907,9.67191772394183,9.98810289656156,10.878676491471,12.4119076307216,13.4581574901199,8.29935066677982,9.01411375257239,9.51859457481533,10.1651186175373,10.8924359882642,12.4258942967938,13.6368076978874,11.0173865159463,11.5895808759679,12.4877338704673,13.0193897047102
199.375,1.52840133379093,8.14588624191472,8.74379872269787,9.54613186795647,10.0821817065541,11.3486153589641,12.585328963286,13.8301699439263,8.20764789500965,9.00984286922061,9.76038348266834,10.0796049336692,10.9762821201087,12.519483278413,13.5786018729047,8.38226813887503,9.09958960312799,9.6065919137737,10.2571387507637,10.9899970377675,12.5334165986082,13.7565529164749,11.115357633763,11.6915770132552,12.5954141735897,13.1326150935131
200,1.52843130145019,8.22818896474952,8.82838493817585,9.63419465026072,10.1740831343996,11.4477518732829,12.6938261414232,13.9518289440944,8.29018441453398,9.09520515924131,9.84910050837964,10.1714621987974,11.0743842626062,12.6277579198639,13.7001079517036,8.46530144389588,9.18523688573888,9.69484224536491,10.3495099902281,11.0880559948099,12.6416378746666,13.8773157451666,11.2138188780866,11.7941599998961,12.7037919900815,13.2466841187488
200.625,1.52845678679421,8.31061563549453,8.91315898683664,9.72251851974062,10.2663492855107,11.5473883212882,12.8030379422759,14.0745526947739,8.37283947167933,9.18074641208978,9.93807567743369,10.2636837319371,11.1729952771803,12.7367493700199,13.822704876399,8.54845509996409,9.27106102012775,9.78335247373253,10.4422412738976,11.1866252344972,12.7505758964024,13.9991237941839,11.3127824516505,11.8973445234778,12.8128850644562,13.3616188501839
