"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","dB(S(1,1)) []"
310,322.5,288.75,-0.773552112674432
310,322.5,289.375,-0.795484619927094
310,322.5,290,-0.818409280283243
310,322.5,290.625,-0.842380657747795
310,322.5,291.25,-0.867456595495354
310,322.5,291.875,-0.893698400542191
310,322.5,292.5,-0.9211710328547
310,322.5,293.125,-0.94994329735743
310,322.5,293.75,-0.980088036810599
310,322.5,294.375,-1.01168232292278
310,322.5,295,-1.04480764232756
310,322.5,295.625,-1.0795500731575
310,322.5,296.25,-1.11600044686539
310,322.5,296.875,-1.15425448863589
310,322.5,297.5,-1.19441292816062
310,322.5,298.125,-1.23658157067154
310,322.5,298.75,-1.28087131588828
310,322.5,299.375,-1.32739810987889
310,322.5,300,-1.37628281169762
310,322.5,300.625,-1.42765095298172
310,322.5,301.25,-1.48163236439461
310,322.5,301.875,-1.53836063783051
310,322.5,302.5,-1.59797238758995
310,322.5,303.125,-1.66060626725863
310,322.5,303.75,-1.72640169176858
310,322.5,304.375,-1.79549720613453
310,322.5,305,-1.8680284337632
310,322.5,305.625,-1.94412552826406
310,322.5,306.25,-2.02391004374622
310,322.5,306.875,-2.10749113029044
310,322.5,307.5,-2.19496095456767
310,322.5,308.125,-2.28638924177011
310,322.5,308.75,-2.38181683598414
310,322.5,309.375,-2.48124818437218
310,322.5,310,-2.58464266933022
310,322.5,310.625,-2.69190474631379
310,322.5,311.25,-2.80287289835579
310,322.5,311.875,-2.91730749730322
310,322.5,312.5,-3.03487777277125
310,322.5,313.125,-3.15514823869414
310,322.5,313.75,-3.2775651183796
310,322.5,314.375,-3.40144354253061
310,322.5,315,-3.52595656428497
310,322.5,315.625,-3.65012732366207
310,322.5,316.25,-3.77282596855899
310,322.5,316.875,-3.89277314961239
310,322.5,317.5,-4.00855198118365
310,322.5,318.125,-4.11863021451266
310,322.5,318.75,-4.22139391336529
310,322.5,319.375,-4.31519308987783
310,322.5,320,-4.39839853515225
310,322.5,320.625,-4.46946754109793
310,322.5,321.25,-4.52701454649115
310,322.5,321.875,-4.56988125029462
310,322.5,322.5,-4.59719977984263
310,322.5,323.125,-4.6084424112976
310,322.5,323.75,-4.60345230142007
310,322.5,324.375,-4.58245165260859
310,322.5,325,-4.54602638442374
310,322.5,325.625,-4.49508921622563
310,322.5,326.25,-4.43082551646396
310,322.5,326.875,-4.35462789525987
310,322.5,327.5,-4.26802608958337
310,322.5,328.125,-4.17261825888954
310,322.5,328.75,-4.07000862577832
310,322.5,329.375,-3.96175481477232
310,322.5,330,-3.84932660801967
310,322.5,330.625,-3.73407641002374
310,322.5,331.25,-3.61722063944285
310,322.5,331.875,-3.49983058298339
310,322.5,332.5,-3.38283091671451
310,322.5,333.125,-3.26700404556583
310,322.5,333.75,-3.15299854329164
310,322.5,334.375,-3.0413402121874
310,322.5,335,-2.93244456141505
310,322.5,335.625,-2.82662978169641
310,322.5,336.25,-2.72412954651879
310,322.5,336.875,-2.6251051833723
310,322.5,337.5,-2.52965692954541
310,322.5,338.125,-2.4378341178498
310,322.5,338.75,-2.34964423340263
310,322.5,339.375,-2.26506084942134
310,322.5,340,-2.18403049400285
310,322.5,340.625,-2.10647852657755
310,322.5,341.25,-2.03231411679008
310,322.5,341.875,-1.9614344237031
310,322.5,342.5,-1.89372807234155
310,322.5,343.125,-1.8290780198725
310,322.5,343.75,-1.76736389673474
310,322.5,344.375,-1.7084638999174
310,322.5,345,-1.65225630710654
310,322.5,345.625,-1.59862067207698
310,322.5,346.25,-1.54743875381828
310,322.5,346.875,-1.4985952246243
310,322.5,347.5,-1.45197819582942
310,322.5,348.125,-1.40747959406125
310,322.5,348.75,-1.36499541578
310,322.5,349.375,-1.32442588344496
310,322.5,350,-1.28567552283099
310,322.5,350.625,-1.24865317775126
310,322.5,351.25,-1.21327197566191
310,322.5,351.875,-1.17944925527051
310,322.5,352.5,-1.14710646528593
310,322.5,353.125,-1.1161690417807
310,322.5,353.75,-1.08656627024328
310,322.5,354.375,-1.05823113723519
310,322.5,355,-1.03110017560212
310,322.5,355.625,-1.00511330638814
310,322.5,356.25,-0.980213679941024
310,322.5,356.875,-0.956347518153309
310,322.5,357.5,-0.933463959337615
310,322.5,358.125,-0.911514906870129
310,322.5,358.75,-0.890454882440088
310,322.5,359.375,-0.870240884502615
310,322.5,360,-0.850832252339015
310,322.5,360.625,-0.832190535973791
310,322.5,361.25,-0.814279372074449
310,322.5,361.875,-0.797064365863524
310,322.5,362.5,-0.780512978996453
310,322.5,363.125,-0.764594423301292
310,322.5,363.75,-0.749279560232369
310,322.5,364.375,-0.734540805857983
310,322.5,365,-0.720352041179434
310,322.5,365.625,-0.706688527563495
310,322.5,366.25,-0.693526827061101
310,322.5,366.875,-0.680844727380676
310,322.5,367.5,-0.668621171283581
310,322.5,368.125,-0.656836190171496
310,322.5,368.75,-0.645470841639747
310,322.5,369.375,-0.634507150776727
310,322.5,370,-0.623928054996711
310,322.5,370.625,-0.613717352201497
310,322.5,371.25,-0.603859652074918
310,322.5,371.875,-0.59434033032332
310,322.5,372.5,-0.58514548568413
310,322.5,373.125,-0.576261899533869
310,322.5,373.75,-0.567676997935918
310,322.5,374.375,-0.559378815977292
310,322.5,375,-0.551355964252114
320,282.5,125,-0.0918518386290976
320,282.5,125.625,-0.0921875054851891
320,282.5,126.25,-0.0925231029187518
320,282.5,126.875,-0.0928586682202565
320,282.5,127.5,-0.0931942382062302
320,282.5,128.125,-0.0935298492396373
320,282.5,128.75,-0.0938655372498425
320,282.5,129.375,-0.0942013377521622
320,282.5,130,-0.0945372858670343
320,282.5,130.625,-0.0948734163388086
320,282.5,131.25,-0.0952097635541774
320,282.5,131.875,-0.0955463615603055
320,282.5,132.5,-0.0958832440825997
320,282.5,133.125,-0.0962204445421944
320,282.5,133.75,-0.0965579960731499
320,282.5,134.375,-0.0968959315393869
320,282.5,135,-0.0972342835513437
320,282.5,135.625,-0.0975730844824059
320,282.5,136.25,-0.0979123664851179
320,282.5,136.875,-0.0982521615071495
320,282.5,137.5,-0.0985925013070993
320,282.5,138.125,-0.0989334174700857
320,282.5,138.75,-0.0992749414231635
320,282.5,139.375,-0.0996171044506092
320,282.5,140,-0.0999599377090289
320,282.5,140.625,-0.100303472242326
320,282.5,141.25,-0.100647738996587
320,282.5,141.875,-0.100992768834803
320,282.5,142.5,-0.101338592551524
320,282.5,143.125,-0.101685240887428
320,282.5,143.75,-0.102032744543792
320,282.5,144.375,-0.102381134196914
320,282.5,145,-0.102730440512471
320,282.5,145.625,-0.103080694159852
320,282.5,146.25,-0.103431925826443
320,282.5,146.875,-0.103784166231893
320,282.5,147.5,-0.104137446142374
320,282.5,148.125,-0.104491796384849
320,282.5,148.75,-0.104847247861338
320,282.5,149.375,-0.105203831563227
320,282.5,150,-0.105561578585576
320,282.5,150.625,-0.105920520141523
320,282.5,151.25,-0.106280687576684
320,282.5,151.875,-0.106642112383679
320,282.5,152.5,-0.107004826216687
320,282.5,153.125,-0.107368860906107
320,282.5,153.75,-0.107734248473331
320,282.5,154.375,-0.108101021145601
320,282.5,155,-0.108469211371011
320,282.5,155.625,-0.108838851833621
320,282.5,156.25,-0.109209975468726
320,282.5,156.875,-0.109582615478285
320,282.5,157.5,-0.109956805346494
320,282.5,158.125,-0.110332578855563
320,282.5,158.75,-0.110709970101665
320,282.5,159.375,-0.111089013511097
320,282.5,160,-0.111469743856638
320,282.5,160.625,-0.111852196274165
320,282.5,161.25,-0.112236406279471
320,282.5,161.875,-0.112622409785353
320,282.5,162.5,-0.113010243118975
320,282.5,163.125,-0.113399943039481
320,282.5,163.75,-0.113791546755918
320,282.5,164.375,-0.114185091945467
320,282.5,165,-0.114580616771976
320,282.5,165.625,-0.114978159904845
320,282.5,166.25,-0.115377760538238
320,282.5,166.875,-0.115779458410688
320,282.5,167.5,-0.116183293825035
320,282.5,168.125,-0.116589307668817
320,282.5,168.75,-0.116997541435017
320,282.5,169.375,-0.11740803724326
320,282.5,170,-0.117820837861471
320,282.5,170.625,-0.118235986727957
320,282.5,171.25,-0.118653527973999
320,282.5,171.875,-0.119073506446926
320,282.5,172.5,-0.119495967733711
320,282.5,173.125,-0.119920958185103
320,282.5,173.75,-0.120348524940313
320,282.5,174.375,-0.12077871595228
320,282.5,175,-0.121211580013526
320,282.5,175.625,-0.121647166782649
320,282.5,176.25,-0.122085526811438
320,282.5,176.875,-0.122526711572665
320,282.5,177.5,-0.122970773488568
320,282.5,178.125,-0.123417765960036
320,282.5,178.75,-0.123867743396553
320,282.5,179.375,-0.124320761246885
320,282.5,180,-0.124776876030588
320,282.5,180.625,-0.125236145370303
320,282.5,181.25,-0.125698628024936
320,282.5,181.875,-0.126164383923695
320,282.5,182.5,-0.126633474201044
320,282.5,183.125,-0.127105961232604
320,282.5,183.75,-0.127581908672027
320,282.5,184.375,-0.128061381488875
320,282.5,185,-0.128544446007565
320,282.5,185.625,-0.129031169947361
320,282.5,186.25,-0.129521622463528
320,282.5,186.875,-0.130015874189607
320,282.5,187.5,-0.13051399728092
320,282.5,188.125,-0.131016065459291
320,282.5,188.75,-0.131522154059074
320,282.5,189.375,-0.132032340074514
320,282.5,190,-0.132546702208454
320,282.5,190.625,-0.133065320922498
320,282.5,191.25,-0.133588278488641
320,282.5,191.875,-0.134115659042437
320,282.5,192.5,-0.134647548637722
320,282.5,193.125,-0.135184035303002
320,282.5,193.75,-0.135725209099533
320,282.5,194.375,-0.13627116218114
320,282.5,195,-0.136821988855881
320,282.5,195.625,-0.137377785649575
320,282.5,196.25,-0.137938651371287
320,282.5,196.875,-0.138504687180848
320,282.5,197.5,-0.139075996658441
320,282.5,198.125,-0.139652685876394
320,282.5,198.75,-0.140234863473177
320,282.5,199.375,-0.140822640729777
320,282.5,200,-0.141416131648449
320,282.5,200.625,-0.142015453033984
320,282.5,201.25,-0.142620724577586
320,282.5,201.875,-0.1432320689434
320,282.5,202.5,-0.143849611857882
320,282.5,203.125,-0.144473482201994
320,282.5,203.75,-0.14510381210647
320,282.5,204.375,-0.145740737050132
320,282.5,205,-0.146384395961463
320,282.5,205.625,-0.147034931323523
320,282.5,206.25,-0.14769248928233
320,282.5,206.875,-0.148357219758835
320,282.5,207.5,-0.149029276564678
320,282.5,208.125,-0.149708817521762
320,282.5,208.75,-0.150396004585909
320,282.5,209.375,-0.151091003974681
320,282.5,210,-0.15179398629953
320,282.5,210.625,-0.152505126702476
320,282.5,211.25,-0.153224604997477
320,282.5,211.875,-0.15395260581663
320,282.5,212.5,-0.15468931876148
320,282.5,213.125,-0.155434938559537
320,282.5,213.75,-0.156189665226275
320,282.5,214.375,-0.156953704232803
320,282.5,215,-0.157727266679447
320,282.5,215.625,-0.158510569475436
320,282.5,216.25,-0.159303835525006
320,282.5,216.875,-0.1601072939201
320,282.5,217.5,-0.160921180140003
320,282.5,218.125,-0.161745736258136
320,282.5,218.75,-0.162581211156323
320,282.5,219.375,-0.163427860746837
320,282.5,220,-0.164285948202534
320,282.5,220.625,-0.165155744195425
320,282.5,221.25,-0.166037527143996
320,282.5,221.875,-0.166931583469675
320,282.5,222.5,-0.167838207862817
320,282.5,223.125,-0.168757703558597
320,282.5,223.75,-0.169690382623219
320,282.5,224.375,-0.170636566250889
320,282.5,225,-0.171596585072023
320,282.5,225.625,-0.172570779473112
320,282.5,226.25,-0.173559499928796
320,282.5,226.875,-0.174563107346642
320,282.5,227.5,-0.175581973425189
320,282.5,228.125,-0.176616481025792
320,282.5,228.75,-0.177667024558929
320,282.5,229.375,-0.178734010385536
320,282.5,230,-0.179817857234057
320,282.5,230.625,-0.180918996633911
320,282.5,231.25,-0.182037873366066
320,282.5,231.875,-0.183174945931502
320,282.5,232.5,-0.184330687038336
320,282.5,233.125,-0.185505584108495
320,282.5,233.75,-0.186700139804701
320,282.5,234.375,-0.187914872578829
320,282.5,235,-0.189150317242486
320,282.5,235.625,-0.190407025560856
320,282.5,236.25,-0.191685566870892
320,282.5,236.875,-0.192986528724938
320,282.5,237.5,-0.194310517560968
320,282.5,238.125,-0.195658159400648
320,282.5,238.75,-0.197030100576535
320,282.5,239.375,-0.198427008489734
320,282.5,240,-0.199849572399462
320,282.5,240.625,-0.201298504245996
320,282.5,241.25,-0.202774539508575
320,282.5,241.875,-0.20427843809991
320,282.5,242.5,-0.205810985299023
320,282.5,243.125,-0.207372992724262
320,282.5,243.75,-0.208965299348368
320,282.5,244.375,-0.210588772557636
320,282.5,245,-0.212244309257289
320,282.5,245.625,-0.213932837025267
320,282.5,246.25,-0.215655315316805
320,282.5,246.875,-0.217412736722243
320,282.5,247.5,-0.219206128280661
320,282.5,248.125,-0.221036552852088
320,282.5,248.75,-0.222905110551148
320,282.5,249.375,-0.224812940245148
320,282.5,250,-0.226761221119824
320,282.5,250.625,-0.228751174316087
320,282.5,251.25,-0.230784064641289
320,282.5,251.875,-0.232861202358748
320,282.5,252.5,-0.234983945059451
320,282.5,253.125,-0.237153699620058
320,282.5,253.75,-0.239371924251587
320,282.5,254.375,-0.241640130643365
320,282.5,255,-0.24395988620708
320,282.5,255.625,-0.24633281642614
320,282.5,256.25,-0.248760607315609
320,282.5,256.875,-0.251245007998594
320,282.5,257.5,-0.253787833405014
320,282.5,258.125,-0.256390967099223
320,282.5,258.75,-0.25905636424324
320,282.5,259.375,-0.261786054702784
320,282.5,260,-0.264582146303714
320,282.5,260.625,-0.267446828247059
320,282.5,261.25,-0.270382374691164
320,282.5,261.875,-0.273391148510235
320,282.5,262.5,-0.276475605239014
320,282.5,263.125,-0.27963829721414
320,282.5,263.75,-0.282881877923392
320,282.5,264.375,-0.286209106574879
320,282.5,265,-0.289622852899172
320,282.5,265.625,-0.293126102198366
320,282.5,266.25,-0.296721960657189
320,282.5,266.875,-0.300413660932603
320,282.5,267.5,-0.304204568039721
320,282.5,268.125,-0.308098185553469
320,282.5,268.75,-0.312098162147301
320,282.5,269.375,-0.316208298492277
320,282.5,270,-0.320432554542097
320,282.5,270.625,-0.324775057232401
320,282.5,271.25,-0.329240108625559
320,282.5,271.875,-0.333832194535438
320,282.5,272.5,-0.338555993670609
320,282.5,273.125,-0.343416387338489
320,282.5,273.75,-0.348418469757831
320,282.5,274.375,-0.353567559032252
320,282.5,275,-0.358869208843418
320,282.5,275.625,-0.364329220929103
320,282.5,276.25,-0.369953658418549
320,282.5,276.875,-0.375748860105391
320,282.5,277.5,-0.381721455747018
320,282.5,278.125,-0.387878382488191
320,282.5,278.75,-0.394226902516448
320,282.5,279.375,-0.400774622066679
320,282.5,280,-0.407529511902362
320,282.5,280.625,-0.414499929410948
320,282.5,281.25,-0.421694642460538
320,282.5,281.875,-0.429122855173662
320,282.5,282.5,-0.436794235781634
320,282.5,283.125,-0.444718946728682
320,282.5,283.75,-0.452907677198439
320,282.5,284.375,-0.461371678236083
320,282.5,285,-0.470122800636374
320,282.5,285.625,-0.479173535761178
320,282.5,286.25,-0.48853705943907
320,282.5,286.875,-0.498227279084035
320,282.5,287.5,-0.508258884151077
320,282.5,288.125,-0.518647400022873
320,282.5,288.75,-0.529409245395752
320,282.5,289.375,-0.540561793205638
320,282.5,290,-0.552123435107246
320,282.5,290.625,-0.564113649494962
320,282.5,291.25,-0.5765530730337
320,282.5,291.875,-0.589463575655069
320,282.5,292.5,-0.602868338970899
320,282.5,293.125,-0.616791938064064
320,282.5,293.75,-0.631260426637174
320,282.5,294.375,-0.64630142553297
320,282.5,295,-0.661944214684913
320,282.5,295.625,-0.678219828610687
320,282.5,296.25,-0.695161155620139
320,282.5,296.875,-0.712803040968651
320,282.5,297.5,-0.731182394239505
320,282.5,298.125,-0.75033830127841
320,282.5,298.75,-0.770312141021694
320,282.5,299.375,-0.791147707549981
320,282.5,300,-0.812891337653692
320,282.5,300.625,-0.83559204410941
320,282.5,301.25,-0.859301654730726
320,282.5,301.875,-0.884074957068529
320,282.5,302.5,-0.909969848388292
320,282.5,303.125,-0.937047490240654
320,282.5,303.75,-0.965372466559884
320,282.5,304.375,-0.995012943765213
320,282.5,305,-1.02604083079231
320,282.5,305.625,-1.05853193633385
320,282.5,306.25,-1.0925661198029
320,282.5,306.875,-1.12822743163071
320,282.5,307.5,-1.16560423744714
320,282.5,308.125,-1.20478931943803
320,282.5,308.75,-1.24587994669569
320,282.5,309.375,-1.28897790463787
320,282.5,310,-1.33418947152258
320,282.5,310.625,-1.38162532768512
320,282.5,311.25,-1.43140038031679
320,282.5,311.875,-1.48363348334137
320,282.5,312.5,-1.53844702817274
320,282.5,313.125,-1.59596637680808
320,282.5,313.75,-1.65631910379038
320,282.5,314.375,-1.71963400804299
320,282.5,315,-1.78603984945056
320,282.5,315.625,-1.8556637583948
320,282.5,316.25,-1.92862925937908
320,282.5,316.875,-2.00505384262027
320,282.5,317.5,-2.08504601041611
320,282.5,318.125,-2.16870171876677
320,282.5,318.75,-2.25610012994666
320,282.5,319.375,-2.34729858962421
320,282.5,320,-2.44232674426442
320,282.5,320.625,-2.54117972298927
320,282.5,321.25,-2.64381032548459
320,282.5,321.875,-2.75012018727199
320,282.5,322.5,-2.85994993973376
320,282.5,323.125,-2.97306844928465
320,282.5,323.75,-3.0891613128948
320,282.5,324.375,-3.20781891032453
320,282.5,325,-3.32852447010516
320,282.5,325.625,-3.45064279670063
320,282.5,326.25,-3.57341052539291
320,282.5,326.875,-3.69592900615166
320,282.5,327.5,-3.81716114371473
320,282.5,328.125,-3.93593369997514
320,282.5,328.75,-4.05094664322142
320,282.5,329.375,-4.16079104119065
320,282.5,330,-4.26397667186235
320,282.5,330.625,-4.35896991029666
320,282.5,331.25,-4.44424151995799
320,282.5,331.875,-4.51832277332552
320,282.5,332.5,-4.57986697306388
320,282.5,333.125,-4.6277121526982
320,282.5,333.75,-4.66093977732398
320,282.5,334.375,-4.67892391561513
320,282.5,335,-4.68136580976634
320,282.5,335.625,-4.66831006672472
320,282.5,336.25,-4.6401406685529
320,282.5,336.875,-4.59755730984387
320,282.5,337.5,-4.54153478075946
320,282.5,338.125,-4.47326981865798
320,282.5,338.75,-4.39412078092251
320,282.5,339.375,-4.30554557485452
320,282.5,340,-4.20904263367462
320,282.5,340.625,-4.10609859242212
320,282.5,341.25,-3.99814497635183
320,282.5,341.875,-3.88652491661722
320,282.5,342.5,-3.7724698256984
320,282.5,343.125,-3.6570851820286
320,282.5,343.75,-3.54134409856484
320,282.5,344.375,-3.42608714278508
320,282.5,345,-3.31202687088374
320,282.5,345.625,-3.19975566798979
320,282.5,346.25,-3.08975568879027
320,282.5,346.875,-2.98240992283671
320,282.5,347.5,-2.87801363466704
320,282.5,348.125,-2.7767856321106
320,282.5,348.75,-2.67887898791387
320,282.5,349.375,-2.58439097793178
320,282.5,350,-2.49337210542568
320,282.5,350.625,-2.40583415946079
320,282.5,351.25,-2.3217573107625
320,282.5,351.875,-2.2410962854228
320,282.5,352.5,-2.16378567983847
320,282.5,353.125,-2.08974449286283
320,282.5,353.75,-2.01887995632757
320,282.5,354.375,-1.95109074516295
320,282.5,355,-1.88626964508109
320,282.5,355.625,-1.82430575049306
320,282.5,356.25,-1.76508625894534
320,282.5,356.875,-1.70849792153915
320,282.5,357.5,-1.65442820197791
320,282.5,358.125,-1.60276619035457
320,282.5,358.75,-1.55340331171168
320,282.5,359.375,-1.50623386386809
320,282.5,360,-1.46115541404263
320,282.5,360.625,-1.4180690794113
320,282.5,361.25,-1.37687971288612
320,282.5,361.875,-1.3374960120596
320,282.5,362.5,-1.29983056637506
320,282.5,363.125,-1.26379985510814
320,282.5,363.75,-1.22932420663475
320,282.5,364.375,-1.19632772766715
320,282.5,365,-1.16473820962276
320,282.5,365.625,-1.13448701801127
320,282.5,366.25,-1.10550896965096
320,282.5,366.875,-1.07774220162473
320,282.5,367.5,-1.05112803513475
320,282.5,368.125,-1.02561083678884
320,282.5,368.75,-1.00113787933181
320,282.5,369.375,-0.977659203405523
320,282.5,370,-0.955127481566533
320,282.5,370.625,-0.933497885498919
320,282.5,371.25,-0.91272795712137
320,282.5,371.875,-0.892777484093089
320,282.5,372.5,-0.87360838006544
320,282.5,373.125,-0.85518456989917
320,282.5,373.75,-0.837471879965119
320,282.5,374.375,-0.820437933565502
320,282.5,375,-0.804052051449331
320,300,125,-0.0919199905983625
320,300,125.625,-0.0922458358772457
320,300,126.25,-0.0925721378162598
320,300,126.875,-0.0928989191515659
320,300,127.5,-0.0932262024394615
320,300,128.125,-0.0935540100704193
320,300,128.75,-0.0938823642829241
320,300,129.375,-0.0942112871770658
320,300,130,-0.0945408007280062
320,300,130.625,-0.0948709267992155
320,300,131.25,-0.0952016871555658
320,300,131.875,-0.095533103476287
320,300,132.5,-0.0958651973677257
320,300,133.125,-0.0961979903760378
320,300,133.75,-0.0965315039996917
320,300,134.375,-0.096865759701926
320,300,135,-0.097200778923043
320,300,135.625,-0.0975365830926352
320,300,136.25,-0.0978731936417396
320,300,136.875,-0.0982106320148966
320,300,137.5,-0.0985489196821466
320,300,138.125,-0.0988880781509779
320,300,138.75,-0.0992281289782213
320,300,139.375,-0.0995690937819147
320,300,140,-0.0999109942531127
320,300,140.625,-0.10025385216772
320,300,141.25,-0.100597689398257
320,300,141.875,-0.100942527925669
320,300,142.5,-0.101288389851106
320,300,143.125,-0.101635297407736
320,300,143.75,-0.101983272972573
320,300,144.375,-0.102332339078324
320,300,145,-0.102682518425295
320,300,145.625,-0.103033833893315
320,300,146.25,-0.103386308553748
320,300,146.875,-0.103739965681532
320,300,147.5,-0.104094828767316
320,300,148.125,-0.104450921529659
320,300,148.75,-0.104808267927328
320,300,149.375,-0.105166892171686
320,300,150,-0.105526818739185
320,300,150.625,-0.105888072383967
320,300,151.25,-0.106250678150604
320,300,151.875,-0.106614661386939
320,300,152.5,-0.106980047757096
320,300,153.125,-0.107346863254615
320,300,153.75,-0.107715134215761
320,300,154.375,-0.108084887332983
320,300,155,-0.108456149668562
320,300,155.625,-0.108828948668429
320,300,156.25,-0.109203312176186
320,300,156.875,-0.109579268447345
320,300,157.5,-0.109956846163736
320,300,158.125,-0.110336074448192
320,300,158.75,-0.110716982879427
320,300,159.375,-0.111099601507179
320,300,160,-0.111483960867595
320,300,160.625,-0.111870091998905
320,300,161.25,-0.112258026457334
320,300,161.875,-0.112647796333332
320,300,162.5,-0.113039434268089
320,300,163.125,-0.11343297347038
320,300,163.75,-0.113828447733704
320,300,164.375,-0.114225891453778
320,300,165,-0.114625339646381
320,300,165.625,-0.115026827965542
320,300,166.25,-0.115430392722127
320,300,166.875,-0.115836070902794
320,300,167.5,-0.116243900189364
320,300,168.125,-0.116653918978594
320,300,168.75,-0.117066166402409
320,300,169.375,-0.117480682348549
320,300,170,-0.117897507481707
320,300,170.625,-0.118316683265133
320,300,171.25,-0.118738251982721
320,300,171.875,-0.119162256761663
320,300,172.5,-0.119588741595555
320,300,173.125,-0.120017751368122
320,300,173.75,-0.120449331877474
320,300,174.375,-0.120883529860974
320,300,175,-0.121320393020683
320,300,175.625,-0.121759970049471
320,300,176.25,-0.122202310657753
320,300,176.875,-0.122647465600909
320,300,177.5,-0.123095486707394
320,300,178.125,-0.123546426907571
320,300,178.75,-0.12400034026329
320,300,179.375,-0.124457281998238
320,300,180,-0.124917308529061
320,300,180.625,-0.125380477497349
320,300,181.25,-0.125846847802433
320,300,181.875,-0.126316479635085
320,300,182.5,-0.126789434512115
320,300,183.125,-0.12726577531191
320,300,183.75,-0.127745566310944
320,300,184.375,-0.128228873221308
320,300,185,-0.128715763229239
320,300,185.625,-0.129206305034781
320,300,186.25,-0.129700568892504
320,300,186.875,-0.130198626653402
320,300,187.5,-0.130700551807983
320,300,188.125,-0.131206419530565
320,300,188.75,-0.131716306724863
320,300,189.375,-0.132230292070902
320,300,190,-0.132748456073267
320,300,190.625,-0.133270881110777
320,300,191.25,-0.133797651487615
320,300,191.875,-0.134328853485978
320,300,192.5,-0.134864575420281
320,300,193.125,-0.13540490769297
320,300,193.75,-0.135949942852028
320,300,194.375,-0.136499775650208
320,300,195,-0.137054503106063
320,300,195.625,-0.137614224566831
320,300,196.25,-0.138179041773252
320,300,196.875,-0.138749058926388
320,300,197.5,-0.139324382756486
320,300,198.125,-0.139905122594019
320,300,198.75,-0.140491390442908
320,300,199.375,-0.141083301056084
320,300,200,-0.1416809720134
320,300,200.625,-0.142284523802029
320,300,201.25,-0.142894079899438
320,300,201.875,-0.143509766858998
320,300,202.5,-0.144131714398356
320,300,203.125,-0.144760055490675
320,300,203.75,-0.14539492645883
320,300,204.375,-0.146036467072673
320,300,205,-0.146684820649508
320,300,205.625,-0.147340134157869
320,300,206.25,-0.148002558324729
320,300,206.875,-0.148672247746288
320,300,207.5,-0.149349361002462
320,300,208.125,-0.150034060775221
320,300,208.75,-0.15072651397092
320,300,209.375,-0.151426891846783
320,300,210,-0.152135370141697
320,300,210.625,-0.152852129211485
320,300,211.25,-0.153577354168844
320,300,211.875,-0.154311235028105
320,300,212.5,-0.155053966855035
320,300,213.125,-0.155805749921874
320,300,213.75,-0.156566789867785
320,300,214.375,-0.157337297865004
320,300,215,-0.158117490790821
320,300,215.625,-0.158907591405738
320,300,216.25,-0.159707828537943
320,300,216.875,-0.160518437274464
320,300,217.5,-0.161339659159184
320,300,218.125,-0.162171742398074
320,300,218.75,-0.163014942071882
320,300,219.375,-0.163869520356639
320,300,220,-0.164735746752266
320,300,220.625,-0.16561389831965
320,300,221.25,-0.166504259926537
320,300,221.875,-0.167407124502597
320,300,222.5,-0.168322793304098
320,300,223.125,-0.16925157618854
320,300,223.75,-0.170193791899711
320,300,224.375,-0.171149768363633
320,300,225,-0.172119842995813
320,300,225.625,-0.173104363020342
320,300,226.25,-0.174103685801338
320,300,226.875,-0.175118179187283
320,300,227.5,-0.176148221868821
320,300,228.125,-0.177194203750605
320,300,228.75,-0.178256526337849
320,300,229.375,-0.179335603138192
320,300,230,-0.180431860079633
320,300,230.625,-0.181545735945209
320,300,231.25,-0.182677682825193
320,300,231.875,-0.183828166587634
320,300,232.5,-0.18499766736805
320,300,233.125,-0.186186680079184
320,300,233.75,-0.187395714941744
320,300,234.375,-0.188625298037117
320,300,235,-0.189875971883055
320,300,235.625,-0.191148296033473
320,300,236.25,-0.192442847703438
320,300,236.875,-0.193760222420624
320,300,237.5,-0.195101034704406
320,300,238.125,-0.196465918774016
320,300,238.75,-0.197855529287126
320,300,239.375,-0.199270542110302
320,300,240,-0.200711655122997
320,300,240.625,-0.202179589056585
320,300,241.25,-0.203675088370305
320,300,241.875,-0.205198922165864
320,300,242.5,-0.206751885142664
320,300,243.125,-0.20833479859569
320,300,243.75,-0.209948511458199
320,300,244.375,-0.211593901391523
320,300,245,-0.213271875924346
320,300,245.625,-0.214983373644017
320,300,246.25,-0.216729365442598
320,300,246.875,-0.218510855820462
320,300,247.5,-0.220328884250453
320,300,248.125,-0.222184526605799
320,300,248.75,-0.224078896655129
320,300,249.375,-0.226013147628142
320,300,250,-0.227988473855736
320,300,250.625,-0.230006112488536
320,300,251.25,-0.232067345298102
320,300,251.875,-0.234173500565274
320,300,252.5,-0.236325955060397
320,300,253.125,-0.238526136120492
320,300,253.75,-0.240775523828695
320,300,254.375,-0.243075653301654
320,300,255,-0.245428117090876
320,300,255.625,-0.247834567704449
320,300,256.25,-0.2502967202559
320,300,256.875,-0.252816355247401
320,300,257.5,-0.255395321494985
320,300,258.125,-0.258035539203912
320,300,258.75,-0.260739003202856
320,300,259.375,-0.263507786346074
320,300,260,-0.266344043093406
320,300,260.625,-0.269250013278478
320,300,261.25,-0.272228026076223
320,300,261.875,-0.275280504181529
320,300,262.5,-0.278409968211589
320,300,263.125,-0.281619041345325
320,300,263.75,-0.28491045421421
320,300,264.375,-0.28828705005967
320,300,265,-0.291751790173304
320,300,265.625,-0.295307759637226
