"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
280,282.5,285,0.840173475376845,162.184981096209
280,282.5,285.625,0.735497234921157,176.578196613131
280,282.5,286.25,0.609665475776906,191.194605659959
280,282.5,286.875,0.461271672107897,204.424415317016
280,282.5,287.5,0.292320967086734,213.933883599331
280,282.5,288.125,0.109613504617714,217.354789744548
280,282.5,288.75,-0.0760675400365124,213.48455056566
280,282.5,289.375,-0.25318107834898,203.026100093382
280,282.5,290,-0.412896997511656,188.150789720756
280,282.5,290.625,-0.550793688854818,171.372421991332
280,282.5,291.25,-0.666508332662718,154.650363307392
280,282.5,291.875,-0.762212327494519,139.114601195412
280,282.5,292.5,-0.841055334504814,125.22641326724
280,282.5,293.125,-0.90618527182036,113.049042051429
280,282.5,293.75,-0.960327884798214,102.457035392416
280,282.5,294.375,-1.0056929339662,93.2578723407816
280,282.5,295,-1.04401933426009,85.2514263502443
280,282.5,295.625,-1.07666026464874,78.2547361602164
280,282.5,296.25,-1.10466737535583,72.1097771505824
280,282.5,296.875,-1.12886122944706,66.6837229443781
280,282.5,297.5,-1.1498863712738,61.8663221621367
280,282.5,298.125,-1.16825312131013,57.566491109542
280,282.5,298.75,-1.18436892812063,53.7090011336874
280,282.5,299.375,-1.19856183020457,50.2315757237529
280,282.5,300,-1.21109805968225,47.0824656970798
280,282.5,300.625,-1.22219532195958,44.2184716419977
280,282.5,301.25,-1.23203288235746,41.603350022502
280,282.5,301.875,-1.24075928542453,39.2065349544945
280,282.5,302.5,-1.24849830849139,37.0021142088202
280,282.5,303.125,-1.25535358865235,34.9680077527211
280,282.5,303.75,-1.26141224528598,33.0853068811768
280,282.5,304.375,-1.26674773576797,31.3377405326575
280,282.5,305,-1.27142212088435,29.7112424459293
280,282.5,305.625,-1.27548787194544,28.1935984754771
280,282.5,306.25,-1.27898931899011,26.7741578459823
280,282.5,306.875,-1.28196381540133,25.443595614003
280,282.5,307.5,-1.28444267634771,24.1937163197035
280,282.5,308.125,-1.28645193503344,23.0172909222615
280,282.5,308.75,-1.28801295056943,21.9079207552217
280,282.5,309.375,-1.28914289350274,20.8599235191388
280,282.5,310,-1.28985512902878,19.8682373309216
280,282.5,310.625,-1.29015951319739,18.9283396359156
280,282.5,311.25,-1.29006261367011,18.0361784086816
280,282.5,311.875,-1.28956786353195,17.1881135590188
280,282.5,312.5,-1.28867565411264,16.3808668497036
280,282.5,313.125,-1.28738337057273,15.6114789437133
280,282.5,313.75,-1.28568537203547,14.8772724483621
280,282.5,314.375,-1.28357291618747,14.1758200249339
280,282.5,315,-1.28103402643337,13.5049167952652
280,282.5,315.625,-1.27805329777917,12.862556409275
280,282.5,316.25,-1.27461163553628,12.2469102458975
280,282.5,316.875,-1.27068591857897,11.6563093091936
280,282.5,317.5,-1.26624857612376,11.0892284555127
280,282.5,318.125,-1.26126706368097,10.5442726496201
280,282.5,318.75,-1.25570321976514,10.0201650002639
280,282.5,319.375,-1.24951247990416,9.51573637090123
280,282.5,320,-1.2426429181467,9.02991640107612
280,282.5,320.625,-1.23503407823678,8.56172580992059
280,282.5,321.25,-1.22661554638619,8.11026988701731
280,282.5,321.875,-1.21730520446159,7.67473310903682
280,282.5,322.5,-1.20700708555674,7.25437485491204
280,282.5,323.125,-1.19560873225384,6.84852622990803
280,282.5,323.75,-1.182977930051,6.45658805234697
280,282.5,324.375,-1.16895865286204,6.07803010924105
280,282.5,325,-1.15336601247634,5.71239185300229
280,282.5,325.625,-1.13597994792527,5.35928479648259
280,282.5,326.25,-1.11653732345247,5.01839697544204
280,282.5,326.875,-1.09472202783067,4.68949999592053
280,282.5,327.5,-1.07015259272553,4.37245938079141
280,282.5,328.125,-1.04236679853788,4.06724918768896
280,282.5,328.75,-1.01080276917324,3.77397219849379
280,282.5,329.375,-0.97477629241138,3.49288737181929
280,282.5,330,-0.933454782268515,3.22444665308156
280,282.5,330.625,-0.885829890702257,2.96934349171018
280,282.5,331.25,-0.830694122681073,2.72857512038656
280,282.5,331.875,-0.766633286780451,2.50351891409368
280,282.5,332.5,-0.692058012463716,2.29601819045227
280,282.5,333.125,-0.605314821010643,2.1084616111935
280,282.5,333.75,-0.504936002109718,1.94381916640322
280,282.5,334.375,-0.390088259176643,1.80556610585721
280,282.5,335,-0.261217450351481,1.69739818068115
280,282.5,335.625,-0.120710357233764,1.62266116962452
280,282.5,336.25,0.0268452997086224,1.58354673673786
280,282.5,336.875,0.175249004886395,1.58033296179244
280,282.5,337.5,0.318096846485584,1.61107781677026
280,282.5,338.125,0.450304878095826,1.67197826348161
280,282.5,338.75,0.568933785211366,1.75819568956846
280,282.5,339.375,0.673108138696461,1.86472225257583
280,282.5,340,0.763408017872758,1.98698261768234
280,282.5,340.625,0.841193719797202,2.12111201220828
280,282.5,341.25,0.908103159833015,2.2640002520001
280,282.5,341.875,0.965757049209505,2.41321487296608
280,282.5,342.5,1.01561928205657,2.56688292958883
280,282.5,343.125,1.05895012016776,2.72357303928503
280,282.5,343.75,1.09680673859887,2.88219414648312
280,282.5,344.375,1.13006411337065,3.0419145978805
280,282.5,345,1.15944210177628,3.20209975285779
280,282.5,345.625,1.18553210243388,3.36226474037975
280,282.5,346.25,1.20882065997178,3.5220389563724
280,282.5,346.875,1.22970931108544,3.68113942267304
280,282.5,347.5,1.2485308206092,3.83935075021249
280,282.5,348.125,1.26556227322358,3.99651000086627
280,282.5,348.75,1.28103555524666,4.15249518291559
280,282.5,349.375,1.29514572520596,4.30721644949354
280,282.5,350,1.30805770011871,4.46060931691265
280,282.5,350.625,1.31991160740875,4.61262940069269
280,282.5,351.25,1.33082708258267,4.76324829868525
280,282.5,351.875,1.34090673403558,4.91245034633857
280,282.5,352.5,1.35023894878474,5.06023003883921
280,282.5,353.125,1.35890017522489,5.20658996587252
280,282.5,353.75,1.36695678947132,5.3515391422863
280,282.5,354.375,1.37446662887429,5.49509164576708
280,282.5,355,1.38148025844918,5.63726549342763
280,282.5,355.625,1.38804202212082,5.77808170488272
280,282.5,356.25,1.3941909199197,5.91756351134415
280,282.5,356.875,1.39996134388176,6.05573567949783
280,282.5,357.5,1.40538369884342,6.1926239261637
280,282.5,358.125,1.41048492916811,6.32825440551101
280,282.5,358.75,1.4152889683667,6.46265325528865
280,282.5,359.375,1.41981712533223,6.59584619240574
280,282.5,360,1.42408841830974,6.72785815144757
280,282.5,360.625,1.4281198656187,6.85871296246129
280,282.5,361.25,1.4319267404255,6.98843306666172
280,282.5,361.875,1.43552279544402,7.1170392706214
280,282.5,362.5,1.43892046225729,7.24455054101512
280,282.5,363.125,1.44213102895852,7.37098384306511
280,282.5,363.75,1.44516479897045,7.49635402643947
280,282.5,364.375,1.44803123319721,7.62067376245769
280,282.5,365,1.45073907707853,7.74395353602753
280,282.5,365.625,1.45329647364451,7.86620169477232
280,282.5,366.25,1.45571106330706,7.98742455634117
280,282.5,366.875,1.45799007086807,8.10762657299414
280,282.5,367.5,1.46014038007316,8.22681055033808
280,282.5,368.125,1.4621685959859,8.34497791470847
280,282.5,368.75,1.46408109549315,8.46212902133556
280,282.5,369.375,1.46588406636269,8.5782634932985
280,282.5,370,1.4675835354407,8.69338057955463
280,282.5,370.625,1.46918538677808,8.80747951920132
280,282.5,371.25,1.47069537068471,8.92055989870756
280,282.5,371.875,1.47211910490741,9.0326219891991
280,282.5,372.5,1.47346206928693,9.14366705198533
280,282.5,373.125,1.47472959535555,9.25369760229269
280,282.5,373.75,1.47592685237821,9.36271762347855
280,282.5,374.375,1.47705883131214,9.47073272665179
280,282.5,375,1.47813032806527,9.57775025341514
280,285,125,1.4026549759978,1.71782674329552
280,285,125.625,1.41060723942682,1.80918314547622
280,285,126.25,1.41776627131752,1.90037423370278
280,285,126.875,1.42424391178684,1.99139226978258
280,285,127.5,1.43013204025486,2.0822321861865
280,285,128.125,1.43550681586974,2.17289099631782
280,285,128.75,1.44043188599102,2.26336735045147
280,285,129.375,1.44496084300285,2.35366119733728
280,285,130,1.4491391263541,2.44377352350278
280,285,130.625,1.45300551013412,2.53370615041433
280,285,131.25,1.45659327749681,2.62346157522482
280,285,131.875,1.45993115599118,2.7130428447099
280,285,132.5,1.46304406855538,2.80245345472817
280,285,133.125,1.46595374109416,2.89169726949255
280,285,133.75,1.46867919752468,2.98077845635187
280,285,134.375,1.47123716582017,3.06970143281276
280,285,135,1.47364241313417,3.15847082329468
280,285,135.625,1.47590802401695,3.24709142367851
280,285,136.25,1.47804563266521,3.33556817213723
280,285,136.875,1.48006561781103,3.42390612506189
280,285,137.5,1.48197726706596,3.51211043714423
280,285,138.125,1.4837889161535,3.60018634486937
280,285,138.75,1.48550806738805,3.68813915282033
280,285,139.375,1.48714149091607,3.77597422231295
280,285,140,1.48869531157174,3.86369696197105
280,285,140.625,1.49017508367317,3.95131281992434
280,285,141.25,1.49158585566576,4.03882727736953
280,285,141.875,1.49293222618262,4.126245843281
280,285,142.5,1.49421839282121,4.21357405009508
280,285,143.125,1.49544819471532,4.30081745022183
280,285,143.75,1.49662514980293,4.38798161326299
280,285,144.375,1.49775248754433,4.47507212383458
280,285,145,1.49883317772479,4.56209457990923
280,285,145.625,1.49986995587703,4.64905459160697
280,285,146.25,1.50086534577687,4.73595778037405
280,285,146.875,1.50182167939735,4.82280977849914
280,285,147.5,1.50274111464959,4.90961622892367
280,285,148.125,1.50362565119132,4.99638278530988
280,285,148.75,1.5044771445439,5.08311511233517
280,285,149.375,1.50529731872497,5.16981888618657
280,285,150,1.50608777757553,5.25649979523234
280,285,150.625,1.5068500149358,5.34316354085169
280,285,151.25,1.50758542380411,5.42981583840581
280,285,151.875,1.50829530459505,5.5164624183363
280,285,152.5,1.5089808725985,5.6031090273788
280,285,153.125,1.50964326472817,5.68976142988157
280,285,153.75,1.51028354563709,5.77642540922022
280,285,154.375,1.51090271326834,5.86310676930119
280,285,155,1.51150170390054,5.94981133614748
280,285,155.625,1.51208139674109,6.03654495956158
280,285,156.25,1.51264261811333,6.12331351486086
280,285,156.875,1.51318614527914,6.21012290468192
280,285,157.5,1.51371270993295,6.29697906085075
280,285,158.125,1.51422300139988,6.38388794631636
280,285,158.75,1.51471766956653,6.47085555714587
280,285,159.375,1.51519732757003,6.55788792457968
280,285,160,1.5156625542683,6.64499111714572
280,285,160.625,1.51611389651174,6.732171242832
280,285,161.25,1.51655187123476,6.8194344513173
280,285,161.875,1.51697696738339,6.90678693625993
280,285,162.5,1.51738964769374,6.99423493764484
280,285,163.125,1.51779035033437,7.0817847441896
280,285,163.75,1.51817949042463,7.16944269581019
280,285,164.375,1.51855746143952,7.2572151861473
280,285,165,1.51892463651072,7.34510866515479
280,285,165.625,1.51928136963265,7.43312964175132
280,285,166.25,1.51962799678132,7.52128468653705
280,285,166.875,1.51996483695318,7.60958043457715
280,285,167.5,1.52029219313041,7.69802358825399
280,285,168.125,1.52061035317863,7.7866209201903
280,285,168.75,1.52091959068221,7.87537927624568
280,285,169.375,1.52122016572225,7.96430557858865
280,285,170,1.52151232560147,8.05340682884737
280,285,170.625,1.52179630552026,8.14269011134143
280,285,171.25,1.52207232920728,8.23216259639809
280,285,171.875,1.52234060950837,8.32183154375579
280,285,172.5,1.52260134893648,8.41170430605864
280,285,173.125,1.52285474018564,8.50178833244516
280,285,173.75,1.52310096661157,8.59209117223509
280,285,174.375,1.52334020268117,8.68262047871824
280,285,175,1.52357261439313,8.7733840130493
280,285,175.625,1.52379835967174,8.86438964825313
280,285,176.25,1.52401758873552,8.95564537334481
280,285,176.875,1.52423044444258,9.04715929756946
280,285,177.5,1.52443706261412,9.13893965476636
280,285,178.125,1.52463757233753,9.23099480786303
280,285,178.75,1.52483209625046,9.32333325350432
280,285,179.375,1.52502075080697,9.41596362682237
280,285,180,1.52520364652692,9.50889470635331
280,285,180.625,1.52538088822974,9.602135419107
280,285,181.25,1.52555257525331,9.69569484579625
280,285,181.875,1.525718801659,9.78958222623232
280,285,182.5,1.52587965642368,9.883806964894
280,285,183.125,1.52603522361929,9.97837863667757
280,285,183.75,1.52618558258086,10.0733069928355
280,285,184.375,1.52633080806346,10.1686019671123
280,285,185,1.52647097038881,10.2642736820859
280,285,185.625,1.52660613558192,10.3603324557235
280,285,186.25,1.52673636549845,10.4567888081619
280,285,186.875,1.52686171794309,10.5536534687213
280,285,187.5,1.5269822467795,10.6509373831642
280,285,188.125,1.52709800203215,10.7486517212086
280,285,188.75,1.52720902998041,10.8468078843095
280,285,189.375,1.52731537324525,10.9454175137173
280,285,190,1.52741707086886,11.0444924988297
280,285,190.625,1.5275141583874,11.1440449858464
280,285,191.25,1.52760666789723,11.2440873867441
280,285,191.875,1.52769462811477,11.3446323885835
280,285,192.5,1.52777806443022,11.4456929631662
280,285,193.125,1.52785699895536,11.5472823770559
280,285,193.75,1.52793145056551,11.6494142019814
280,285,194.375,1.52800143493595,11.7521023256406
280,285,195,1.5280669645727,11.8553609629226
280,285,195.625,1.52812804883805,11.9592046675687
280,285,196.25,1.52818469397064,12.0636483442939
280,285,196.875,1.52823690310043,12.1687072613892
280,285,197.5,1.52828467625849,12.2743970638309
280,285,198.125,1.52832801038157,12.3807337869181
280,285,198.75,1.52836689931176,12.4877338704673
280,285,199.375,1.52840133379093,12.5954141735897
280,285,200,1.52843130145019,12.7037919900815
280,285,200.625,1.52845678679421,12.8128850644562
280,285,201.25,1.52847777118053,12.9227116086526
280,285,201.875,1.52849423279357,13.0332903194526
280,285,202.5,1.52850614661357,13.1446403966437
280,285,203.125,1.52851348438019,13.2567815619661
280,285,203.75,1.5285162145507,13.369734078884
280,285,204.375,1.52851430225274,13.4835187732235
280,285,205,1.52850770923151,13.598157054724
280,285,205.625,1.5284963937911,13.7136709395502
280,285,206.25,1.5284803107301,13.8300830738156
280,285,206.875,1.52845941127098,13.9474167581726
280,285,207.5,1.52843364298331,14.0656959735259
280,285,208.125,1.52840294970048,14.1849454079305
280,285,208.75,1.52836727142969,14.3051904847393
280,285,209.375,1.52832654425505,14.426457392069
280,285,210,1.52828070023335,14.5487731136576
280,285,210.625,1.52822966728237,14.6721654611917
280,285,211.25,1.52817336906128,14.796663108186
280,285,211.875,1.52811172484285,14.9222956255038
280,285,212.5,1.52804464937702,15.0490935186125
280,285,213.125,1.5279720527455,15.1770882666743
280,285,213.75,1.52789384020689,15.3063123635791
280,285,214.375,1.52780991203184,15.4367993610334
280,285,215,1.52772016332775,15.5685839138274
280,285,215.625,1.52762448385253,15.7017018274105
280,285,216.25,1.52752275781659,15.8361901079134
280,285,216.875,1.52741486367273,15.9720870147665
280,285,217.5,1.52730067389294,16.1094321160728
280,285,218.125,1.52718005473157,16.2482663469059
280,285,218.75,1.52705286597393,16.3886320707155
280,285,219.375,1.52691896066953,16.5305731440357
280,285,220,1.52677818484901,16.6741349847052
280,285,220.625,1.52663037722369,16.8193646438251
280,285,221.25,1.52647536886679,16.9663108816954
280,285,221.875,1.52631298287498,17.1150242479885
280,285,222.5,1.52614303400913,17.2655571664407
280,285,223.125,1.52596532831287,17.4179640243594
280,285,223.75,1.52577966270746,17.5723012672701
280,285,224.375,1.52558582456138,17.7286274990508
280,285,225,1.525383591233,17.887003587929
280,285,225.625,1.52517272958442,18.0474927787445
280,285,226.25,1.52495299546444,18.210160811916
280,285,226.875,1.52472413315863,18.3750760495826
280,285,227.5,1.52448587480398,18.5423096094296
280,285,228.125,1.52423793976579,18.7119355067501
280,285,228.75,1.52398003397377,18.8840308053411
280,285,229.375,1.52371184921473,19.0586757778787
280,285,230,1.5234330623782,19.2359540764768
280,285,230.625,1.52314333465178,19.4159529141879
280,285,231.25,1.52284231066223,19.5987632582773
280,285,231.875,1.52252961755811,19.7844800361653
280,285,232.5,1.52220486402948,19.9732023550209
280,285,233.125,1.52186763925967,20.1650337360685
280,285,233.75,1.52151751180364,20.3600823647727
280,285,234.375,1.52115402838712,20.5584613581673
280,285,235,1.52077671262001,20.7602890507125
280,285,235.625,1.52038506361687,20.9656893001952
280,285,236.25,1.51997855451684,21.1747918153263
280,285,236.875,1.51955663089451,21.3877325068513
280,285,237.5,1.51911870905223,21.6046538641598
280,285,238.125,1.51866417418377,21.8257053595806
280,285,238.75,1.51819237839789,22.0510438827576
280,285,239.375,1.51770263858947,22.2808342077467
280,285,240,1.51719423414448,22.5152494957397
280,285,240.625,1.51666640446351,22.7544718366174
280,285,241.25,1.51611834628732,22.9986928328688
280,285,241.875,1.51554921080575,23.2481142297847
280,285,242.5,1.51495810052945,23.5029485962489
280,285,243.125,1.5143440659018,23.7634200609192
280,285,243.75,1.51370610162553,24.0297651091114
280,285,244.375,1.51304314267613,24.3022334462927
280,285,245,1.51235405997045,24.5810889347492
280,285,245.625,1.51163765565574,24.8666106107448
280,285,246.25,1.51089265797995,25.1590937903311
280,285,246.875,1.51011771569963,25.4588512729251
280,285,247.5,1.50931139197643,25.7662146528541
280,285,248.125,1.50847215770721,26.0815357502978
280,285,248.75,1.50759838422599,26.4051881744556
280,285,249.375,1.50668833530812,26.7375690333613
280,285,250,1.50574015839815,27.0791008065825
280,285,250.625,1.50475187497261,27.4302333991275
280,285,251.25,1.5037213699373,27.7914463972562
280,285,251.875,1.50264637994506,28.163251549634
280,285,252.5,1.50152448050442,28.5461955004069
280,285,253.125,1.50035307173169,28.9408628044071
280,285,253.75,1.49912936257788,29.3478792588828
280,285,254.375,1.49785035333812,29.7679155909991
280,285,255,1.49651281622239,30.201691545985
280,285,255.625,1.49511327373425,30.6499804273454
280,285,256.25,1.49364797456507,31.1136141481955
280,285,256.875,1.49211286666668,31.5934888616964
280,285,257.5,1.49050356711174,32.0905712490278
280,285,258.125,1.48881532828908,32.6059055556281
280,285,258.75,1.48704299990636,33.1406214809067
280,285,259.375,1.4851809861852,33.6959430437483
280,285,260,1.48322319752839,34.2731985664009
280,285,260.625,1.48116299581418,34.87383194344
280,285,261.25,1.47899313232218,35.4994153912261
280,285,261.875,1.47670567711502,36.1516639076347
280,285,262.5,1.47429193848184,36.8324517130545
280,285,263.125,1.47174237078548,37.5438309932762
280,285,263.75,1.46904646873363,38.2880533248274
280,285,264.375,1.4661926457013,39.0675942359659
280,285,265,1.46316809324981,39.8851814449197
280,285,265.625,1.45995861839335,40.7438274248721
280,285,266.25,1.45654845442816,41.6468670774217
280,285,266.875,1.45292004022401,42.5980014589226
280,285,267.5,1.44905376173284,43.6013487049791
280,285,268.125,1.44492764803086,44.6615035473813
280,285,268.75,1.44051701239217,45.7836071276274
280,285,269.375,1.43579402658221,46.9734291982315
280,285,270,1.43072721360692,48.2374652882763
280,285,270.625,1.42528084035783,49.5830520201682
280,285,271.25,1.41941418668307,51.0185045350931
280,285,271.875,1.41308066102069,52.5532809598529
280,285,272.5,1.40622672435268,54.1981800845164
280,285,273.125,1.39879057318262,55.9655799904618
280,285,273.75,1.39070051755446,57.869727361032
280,285,274.375,1.38187297048509,59.9270897292169
280,285,275,1.37220993872508,62.1567860901535
280,285,275.625,1.36159586888898,64.581115253511
280,285,276.25,1.34989365405376,67.2262061209131
280,285,276.875,1.33693953878219,70.1228197210288
280,285,277.5,1.32253656802866,73.3073390057019
280,285,278.125,1.30644609767839,76.8229881343665
280,285,278.75,1.28837670838698,80.7213258643248
280,285,279.375,1.26796962332799,85.0640523541587
280,285,280,1.24477940615446,89.9251436288523
280,285,280.625,1.21824829511272,95.3932588957253
280,285,281.25,1.18767202657369,101.574202688003
280,285,281.875,1.15215451272156,108.592864172587
280,285,282.5,1.11054858316515,116.593295379628
280,285,283.125,1.06138105560326,125.734034315806
280,285,283.75,1.00276485335334,136.172724221569
280,285,284.375,0.932313763580284,148.028488585972
280,285,285,0.847107016305059,161.301708688568
280,285,285.625,0.743817627567474,175.721983681302
280,285,286.25,0.619229364451568,190.504080387878
280,285,286.875,0.471457209423038,204.069663312879
280,285,287.5,0.301969918566093,214.000610977484
280,285,288.125,0.117536252556553,217.686204107907
280,285,288.75,-0.0700668518770767,213.712920028792
280,285,289.375,-0.247858442878375,202.892415667402
280,285,290,-0.406510906086921,187.7354088672
280,285,290.625,-0.542423097136236,170.957759156439
280,285,291.25,-0.656460514681629,154.462197366372
280,285,291.875,-0.751520540741889,139.21078372077
280,285,292.5,-0.830746341675504,125.539193159611
280,285,293.125,-0.896862805934517,113.474385857293
280,285,293.75,-0.952166504832369,102.911937225151
280,285,294.375,-0.998614902837703,93.6938049200315
280,285,295,-1.03785307672217,85.646344936981
280,285,295.625,-1.07122603126694,78.6019975637549
280,285,296.25,-1.09980977145904,72.410283763801
280,285,296.875,-1.12445574871008,66.9414971918904
280,285,297.5,-1.14583623285161,62.0863064938779
280,285,298.125,-1.16448372752798,57.7535579882368
280,285,298.75,-1.1808226142515,53.8675637022768
280,285,299.375,-1.1951936220108,50.3654781124318
280,285,300,-1.20787245174154,47.1949944856327
280,285,300.625,-1.21908389179139,44.3124134997579
280,285,301.25,-1.22901253684469,41.6810615229067
280,285,301.875,-1.23781096985206,39.2700101108169
280,285,302.5,-1.2456060497067,37.0530443703656
280,285,303.125,-1.25250377891927,35.0078325801545
280,285,303.75,-1.25859310001725,33.1152568311845
280,285,304.375,-1.26394887756022,31.3588718979128
280,285,305,-1.26863425588993,29.7244661231992
280,285,305.625,-1.27270253416711,28.1997035590387
280,285,306.25,-1.27619866478228,26.7738309977001
280,285,306.875,-1.27916045517011,25.437437004275
280,285,307.5,-1.281619533768,24.182252789
280,285,308.125,-1.28360212645956,23.0009868890852
280,285,308.75,-1.28512967899339,21.8871872938012
280,285,309.375,-1.28621935260559,20.8351259470056
280,285,310,-1.28688441370955,19.8397015797768
280,285,310.625,-1.28713453354345,18.8963576259446
280,285,311.25,-1.28697600971313,18.0010126041065
280,285,311.875,-1.28641191835854,17.1500008489897
280,285,312.5,-1.28544220299336,16.340021871848
280,285,313.125,-1.28406370375447,15.5680969463511
280,285,313.75,-1.28227012871596,14.8315317704302
280,285,314.375,-1.2800519669565,14.1278842591723
280,285,315,-1.27739634111504,13.4549366895059
280,285,315.625,-1.27428679512731,12.810671552215
280,285,316.25,-1.27070301059861,12.1932505771384
280,285,316.875,-1.26662044272019,11.6009964882731
280,285,317.5,-1.26200986364014,11.0323771209419
280,285,318.125,-1.25683679758833,10.4859915964201
280,285,318.75,-1.25106082762078,9.96055830310391
280,285,319.375,-1.24463474832747,9.45490447966363
280,285,320,-1.23750353189907,8.96795723658703
280,285,320.625,-1.22960306613396,8.49873588982827
280,285,321.25,-1.22085861171917,8.04634551563055
280,285,321.875,-1.2111829117074,7.60997167072502
280,285,322.5,-1.20047386760309,7.18887625897003
280,285,323.125,-1.1886116726974,6.7823945663764
280,285,323.75,-1.17545526283696,6.38993353423974
280,285,324.375,-1.16083790606327,6.01097139846697
280,285,325,-1.14456170390378,5.64505889702458
280,285,325.625,-1.12639071743877,5.29182234319422
280,285,326.25,-1.10604236123252,4.95096898842257
280,285,326.875,-1.08317663273347,4.62229526559741
280,285,327.5,-1.05738267841779,4.30569872389009
280,285,328.125,-1.02816217589259,4.00119475154282
280,285,328.75,-0.994909110304241,3.70893953721476
280,285,329.375,-0.95688590289389,3.42926112271005
280,285,330,-0.913196823954723,3.16270076369704
280,285,330.625,-0.862761782088965,2.91006690185086
280,285,331.25,-0.804297953663106,2.67250329802623
280,285,331.875,-0.736324855623183,2.45157008710896
280,285,332.5,-0.657222027388882,2.24932944948955
280,285,333.125,-0.565387030887768,2.06841280569245
280,285,333.75,-0.459556126973758,1.91202079528932
280,285,334.375,-0.339332067709312,1.7837744201109
280,285,335,-0.205860808345554,1.68732009018524
280,285,335.625,-0.0623845988269062,1.62564836607881
280,285,336.25,0.0857959954472908,1.60026316326859
280,285,336.875,0.232265130644017,1.61055666840725
280,285,337.5,0.371032446487398,1.65376175353988
280,285,338.125,0.497837727631215,1.7255370441896
280,285,338.75,0.610601929004416,1.82085765043043
280,285,339.375,0.709088774277591,1.93480104387173
280,285,340,0.794236298186485,2.06302012610784
280,285,340.625,0.867541562216925,2.20191824454549
280,285,341.25,0.930645296596628,2.3486355756308
280,285,341.875,0.985105956323186,2.50094969159952
280,285,342.5,1.03230236489331,2.65715422911688
280,285,343.125,1.07340878201616,2.81594606085126
280,285,343.75,1.10940496755018,2.97633145344966
280,285,344.375,1.14110005445301,3.13755219752423
280,285,345,1.16915954917688,3.29902907316455
280,285,345.625,1.19413068625238,3.46031916457748
280,285,346.25,1.21646439526084,3.62108379391283
280,285,346.875,1.23653356963894,3.78106443198502
280,285,347.5,1.25464793130212,3.94006454554173
280,285,348.125,1.27106598794089,4.09793585055848
280,285,348.75,1.28600460100745,4.25456783964924
280,285,349.375,1.29964663050845,4.40987975130574
280,285,350,1.31214704881179,4.56381436942842
280,285,350.625,1.32363784210184,4.71633320271402
280,285,351.25,1.33423195340452,4.8674127106414
280,285,351.875,1.34402646743678,5.01704132806008
280,285,352.5,1.35310519441057,5.16521710259755
280,285,353.125,1.36154077587711,5.31194580468695
280,285,353.75,1.36939640908104,5.45723940359218
280,285,354.375,1.37672726559059,5.60111482768285
280,285,355,1.38358166389494,5.74359294575897
280,285,355.625,1.39000204317992,5.88469772015509
280,285,356.25,1.39602577578966,6.02445549290184
280,285,356.875,1.40168584832181,6.16289437429409
280,285,357.5,1.40701143539591,6.30004370947397
280,285,358.125,1.41202838550367,6.43593360358215
280,285,358.75,1.41675963470504,6.57059449003482
280,285,359.375,1.4212255610527,6.70405672983591
280,285,360,1.42544429033645,6.83635023275167
280,285,360.625,1.42943196190282,6.96750409382823
280,285,361.25,1.43320296181764,7.09754624124563
280,285,361.875,1.4367701294163,7.22650309395932
280,285,362.5,1.44014494225977,7.35439923002765
280,285,363.125,1.44333768363072,7.48125706896564
280,285,363.75,1.44635759592098,7.6070965738608
280,285,364.375,1.44921302254556,7.73193498125027
280,285,365,1.45191154034856,7.85578656875925
280,285,365.625,1.45446008382794,7.97866247206454
280,285,366.25,1.45686506189794,8.10057056367758
280,285,366.875,1.45913246733543,8.22151540612524
280,285,367.5,1.46126797853714,8.34149829115516
280,285,368.125,1.46327705277136,8.46051737446413
280,285,368.75,1.46516500976981,8.57856791209122
280,285,369.375,1.46693710430208,8.69564260010037
280,285,370,1.46859858633189,8.81173201371243
280,285,370.625,1.47015474748736,8.92682513599626
280,285,371.25,1.47161095288784,9.04090996008657
280,285,371.875,1.4729726578411,9.15397414324349
280,285,372.5,1.47424540952159,9.26600568650958
280,285,373.125,1.47543483441004,9.37699361079591
280,285,373.75,1.47654661295354,9.48692859934276
280,285,374.375,1.47758644352378,9.59580357784215
280,285,375,1.47855999824693,9.70361420702241
280,300,125,1.39902773951224,1.67134493460973
280,300,125.625,1.40730298696472,1.76201507237082
280,300,126.25,1.4147420427372,1.85254089531016
280,300,126.875,1.42146443782245,1.94291335658753
280,300,127.5,1.42756807343815,2.03312628962454
280,300,128.125,1.43313387715087,2.12317576667726
280,300,128.75,1.4382293115989,2.21305961778457
280,300,129.375,1.44291105117348,2.30277706550735
280,300,130,1.44722704713957,2.39232844445135
280,300,130.625,1.45121813760972,2.48171498367648
280,300,131.25,1.45491931484488,2.57093863630916
280,300,131.875,1.45836073178234,2.6600019449774
280,300,132.5,1.46156850812881,2.74890793471045
280,300,133.125,1.4645653809579,2.83766002709505
280,300,133.75,1.4673712336247,2.92626197102932
280,300,134.375,1.47000352868147,3.01471778654297
280,300,135,1.47247766447871,3.10303171898358
280,300,135.625,1.47480727066475,3.19120820148568
280,300,136.25,1.47700445443398,3.27925182410317
280,300,136.875,1.47908000682341,3.3671673083362
280,300,137.5,1.48104357640686,3.45495948605149
280,300,138.125,1.48290381623311,3.54263328200113
280,300,138.75,1.48466850868827,3.63019369930451
280,300,139.375,1.48634467205121,3.71764580738256
